area,state,seed,action,time,frame,steps,config_id,reward,experiment.step_duration,compatibility_mode,filepath,experiment.update_freq,environment.zone,environment,algorithm,seed_offline,time_offline,action_offline,config_id_offline,frame_offline,experiment.update_freq_offline,experiment.checkpoint,compatibility_mode_offline,experiment.step_duration_offline,filepath_offline,environment.path,experiment.image_save_keys,environment_offline,algorithm_offline
"[43.75   13.4375 18.125  47.75   60.8125 38.5625 50.4375 60.1875 41.8125
 56.4375 43.3125 54.8125 37.125  35.375  55.3125 63.9375 19.625  63.6875
 30.75   12.375  47.375  52.1875 28.     35.125  28.375  10.5625 13.375
 24.     31.1875 61.875  33.625  34.5    37.125  19.6875 18.625  37.4375]",[1.74422691e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248512.0420032,138,139,-8144594618283321666,0.0376430042479645,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385496.7311914,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,138.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.25   13.875  18.5625 44.6875 61.1875 38.0625 53.3125 58.9375 42.25
 53.     42.25   56.8125 39.1875 37.6875 55.625  63.875  23.6875 67.875
 29.875  12.5625 45.125  51.75   36.     45.875  29.     11.25   13.8125
 23.875  31.375   0.     34.3125 35.0625 35.1875 19.3125 19.5625 40.8125]",[1.74422697e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248568.304539,139,140,-8144594618283321666,-0.0183158882993421,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385499.0811534,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,139.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[42.5625 13.5    16.875  44.5625 61.5625 38.5625 50.625  59.6875 42.6875
 53.1875 43.875  59.625  35.625  35.8125 56.375  63.75   21.4375 65.5625
 32.25   12.1875 48.9375 53.1875 30.25   33.1875 28.625  11.75   15.25
 24.75   31.5625 26.125  33.0625 31.4375 38.     20.8125 17.875  19.125 ]",[1.74422702e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248623.704455,140,141,-8144594618283321666,-0.0295999119850707,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385501.254202,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,140.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.4375 12.875  19.5    45.8125 58.375  38.875  51.8125 60.9375 42.6875
 53.375  42.8125 59.375  34.5    37.4375 56.6875 64.375  18.5625 65.5625
 30.1875 15.0625 46.1875 52.3125 30.5    30.6875 30.0625 11.4375 15.6875
 23.3125 33.625  15.     32.3125 34.5625 39.6875 19.9375 19.5    40.75  ]",[1.74422708e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248679.596936,141,142,-8144594618283321666,0.0129594788119895,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385503.4800694,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,141.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 43.875   12.5625  18.5625  44.875   62.4375  36.625   51.4375  62.3125
  43.9375  54.4375  42.5     58.875   39.5     38.8125  58.375   60.125
  19.1875  64.0625  31.8125  11.6875  47.6875  56.75    28.5     31.625
  31.3125  12.0625  13.5625  24.125   29.375    0.      29.875   30.
  36.6875  21.5625  20.25   176.75  ]",[1.74422714e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248735.6097958,142,143,-8144594618283321666,0.0193987153209015,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385505.7174098,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,142.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.6875 12.375  20.25   43.6875 61.25   39.875  52.375  60.75   42.75
 52.8125 46.875  57.125  39.5625 36.625  57.125  61.625  16.4375 67.875
 28.0625 12.875  48.5    54.1875 25.8125 34.875  27.4375 12.3125 14.375
 23.     31.125   0.     30.125  32.5625 39.1875 22.0625 18.1875 26.8125]",[1.74422719e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248789.7437842,143,144,-8144594618283321666,-0.0378094277195419,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385508.175065,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,143.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.0625 13.4375 17.6875 45.375  63.3125 37.5    53.375  59.125  44.75
 53.25   44.8125 58.     34.9375 40.125  59.5    63.     21.3125 65.9375
 30.9375 14.3125 43.6875 52.5625 25.125  32.125  32.125  11.4375 16.625
 25.1875 45.5    13.25   31.3125 33.6875 37.0625 19.9375 19.125  32.5   ]",[1.74422725e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248846.7226748,144,145,-8144594618283321666,0.0248611283114552,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385510.6807263,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,144.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.75   13.6875 17.75   44.0625 63.5    37.8125 51.75   61.5625 42.5
 55.125  42.25   59.     36.625  41.0625 56.125  66.1875 20.8125 65.875
 31.3125 12.     43.125  52.75   28.9375 35.6875 28.25   14.125  18.125
 24.     35.375  24.75   19.9375 32.0625 38.     21.1875 18.5    13.    ]",[1.7442273e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248902.0223489,145,146,-8144594618283321666,-0.0287216982822708,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385513.0128925,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,145.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.125  13.3125 20.5625 44.25   61.6875 39.3125 52.0625 59.4375 41.25
 54.6875 43.5625 57.1875 39.     37.1875 57.4375 62.375  18.625  70.25
 30.5625 11.125  43.25   54.125  29.8125 34.1875 30.5    11.625  14.8125
 24.8125 30.875  62.1875 29.75   33.8125 37.5    18.9375 20.3125 17.6875]",[1.74422736e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744248958.0482118,146,147,-8144594618283321666,0.042207521409669,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385515.453476,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,146.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.3125 11.625  18.6875 43.875  63.5    40.5    51.5625 62.5    43.3125
 53.75   41.6875 59.1875 34.125  38.6875 58.0625 62.9375 19.5    63.25
 32.25   12.25   45.6875 53.375  28.3125 31.5    28.875  14.3125 13.5
 24.8125 30.5625 12.125  31.4375 37.25   37.25   20.375  19.0625 21.375 ]",[1.74422741e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249013.3998652,147,148,-8144594618283321666,-0.0391559185462001,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385518.0063694,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,147.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.0625 12.625  18.25   44.9375 62.3125 38.5625 52.1875 58.75   40.6875
 51.75   44.     58.625  34.5625 38.5    58.3125 61.8125 20.75   68.0625
 35.4375 11.9375 44.5    52.875  25.5625 33.8125 31.     11.4375 14.1875
 23.75   32.4375  0.     32.3125 31.9375 37.1875 19.625  17.75   12.75  ]",[1.74422747e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249069.714397,148,149,-8144594618283321666,-0.0144110420943923,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385520.4882607,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,148.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[47.625  13.     19.0625 45.5    63.5    38.25   51.0625 60.8125 44.1875
 55.4375 42.625  58.6875 40.125  36.125  57.8125 66.375  23.     65.5625
 30.     11.5625 42.625  52.3125 28.125  37.625  28.1875 11.1875 13.375
 23.5625 33.625  26.6875 30.5625 33.0625 38.5    19.5    17.25   12.625 ]",[1.74422753e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249125.8012102,149,150,-8144594618283321666,0.0241294073595917,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385523.1466043,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,149.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.5625 12.3125 18.1875 43.3125 60.625  36.125  54.375  58.5    41.
 53.4375 42.625  56.5625 35.1875 34.5    57.5    62.875  21.9375 66.0625
 31.25   12.5625 45.875  54.75   29.75   33.5    29.4375 15.3125 13.5
 27.375  31.625  24.1875 29.8125 36.0625 37.375  19.875  18.1875 17.5   ]",[1.74422758e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249181.376031,150,151,-8144594618283321666,-0.0075443239733742,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385525.5928185,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,150.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[43.625  13.0625 20.0625 44.5625 62.0625 35.8125 50.0625 59.1875 41.75
 54.3125 44.75   57.9375 39.875  35.3125 55.9375 62.5625 28.0625 63.0625
 32.5    11.5    43.625  54.25   32.625  36.1875 29.9375 12.375  15.25
 23.4375 31.6875 17.8125 31.1875 33.4375 37.6875 20.3125 17.625  16.9375]",[1.74422764e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249237.5578408,151,152,-8144594618283321666,0.0043974947881298,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385528.179752,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,151.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.0625 12.25   19.3125 45.1875 64.9375 39.4375 53.4375 59.4375 42.
 55.375  42.125  57.8125 35.4375 35.75   55.375  64.125  19.     64.6875
 35.375  12.4375 43.875  54.9375 28.125  32.5625 29.8125 11.625  15.5625
 24.875  33.6875 25.125  30.625  33.4375 36.5    20.     16.875  10.6875]",[1.74422769e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249294.0425506,152,153,-8144594618283321666,-0.0055776054001192,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385530.5871496,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,152.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.3125 13.6875 17.5    45.5625 65.5625 39.9375 50.625  59.1875 43.9375
 54.125  44.125  56.75   34.875  36.5    57.9375 63.75   25.6875 66.75
 35.9375 13.8125 45.875  55.5625 29.1875 34.875  28.1875 11.375  14.6875
 24.875  31.25   25.1875 31.625  34.125  37.875  19.625  18.625  14.    ]",[1.74422775e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249349.551169,153,154,-8144594618283321666,0.0135180709495657,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385532.775635,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,153.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[42.9375 14.5625 21.25   45.3125 61.625  37.     51.625  60.1875 41.8125
 52.8125 41.8125 58.     35.8125 39.125  55.     65.875  20.0625 63.8125
 31.4375 13.75   46.0625 54.75   26.0625 33.5    29.5     0.     13.3125
 23.1875 29.3125 26.1875 30.9375 34.4375 38.6875 19.3125 22.9375 16.    ]",[1.7442278e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249403.9266706,154,155,-8144594618283321666,-0.0143262785050365,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385534.9382012,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,154.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.3125 13.0625 18.75   43.0625 59.9375 36.375  51.5625 59.625  42.75
 55.375  44.875  59.     36.375  35.     56.8125 64.6875 16.5    65.75
 28.1875 12.0625 49.375  52.75   25.375  31.5    29.875  11.     13.25
 24.125  31.75   23.6875 31.125  35.     36.875  19.1875 18.5625 17.1875]",[1.74422786e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249460.514473,155,156,-8144594618283321666,-0.0095616187840786,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385537.135905,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,155.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[46.6875 13.4375 20.125  42.6875 57.9375 40.75   52.5    58.25   43.375
 52.1875 42.3125 58.6875 35.625  39.5625 56.3125 63.875  20.0625 62.5625
 35.3125 11.3125 44.5    51.8125 27.3125 31.625  29.5625 11.3125 15.6875
 26.4375 31.4375 24.125  32.9375 34.6875 35.4375 20.875  18.1875 20.25  ]",[1.74422792e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249516.803367,156,157,-8144594618283321666,0.0192171056792015,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385539.432208,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,156.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[46.9375 12.     18.625  45.     64.9375 39.125  53.125  58.9375 42.75
 53.375  42.625  59.125  40.25   34.5    55.9375 60.5    20.     64.125
 32.875  14.1875 43.625  52.5625 29.1875 35.875  28.5625 12.375  15.625
 26.875  34.125  14.1875 31.4375 30.6875 37.5625 21.625  17.875  32.875 ]",[1.74422797e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249572.5555837,157,158,-8144594618283321666,0.0077925906056567,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385541.5053227,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,157.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[48.4375 13.3125 17.9375 43.9375 62.1875 37.8125 52.0625 59.125  42.625
 55.0625 42.6875 57.5625 40.8125 34.625  55.375  59.8125 19.75   65.4375
 31.0625 11.875  46.1875 53.1875 28.875  37.25   29.1875 11.     16.375
 24.0625 31.4375  0.     34.75   30.     37.6875 19.875  17.875  16.8125]",[1.74422803e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249627.876288,158,159,-8144594618283321666,-0.0190041325847841,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385543.6640618,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,158.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[46.75   13.625  18.9375 43.6875 58.6875 39.625  52.     61.625  41.75
 54.0625 40.3125 58.4375 35.8125 35.9375 60.0625 63.125  18.9375 65.8125
 31.125  11.75   45.     55.     28.875  32.625  29.0625 13.     14.
 23.5    30.625  25.9375 32.3125 32.6875 37.75   21.4375 19.     40.625 ]",[1.74422808e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249682.7213593,159,160,-8144594618283321666,0.0267354860936598,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385545.779966,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,159.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.5625 13.5625 17.6875 47.375  61.125  38.625  52.     57.6875 42.875
 53.9375 43.1875 56.25   40.25   37.6875 56.4375 66.75   20.75   66.5
 30.9375 12.875  44.0625 54.3125 25.75   31.8125 28.125  11.125  19.5
 25.375  42.0625  0.     29.4375 32.0625 38.125  22.625  18.     17.3125]",[1.74422814e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249738.4543166,160,161,-8144594618283321666,-0.0189799478693362,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385548.1249924,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,160.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.     13.5625 19.     44.4375 65.5    35.6875 52.     61.6875 42.5625
 55.5    45.1875 55.5625 40.75   36.     55.125  64.3125 25.8125 64.125
 32.6875 13.25   44.6875 54.25   28.1875 32.     29.25   12.0625 15.375
 24.875  31.1875  0.     30.3125 33.9375 36.625  19.8125 18.8125 15.625 ]",[1.74422819e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249793.4365332,161,162,-8144594618283321666,-0.0108135124989452,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385550.6764152,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,161.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.25   12.6875 16.9375 43.8125 62.0625 39.75   52.0625 60.25   42.0625
 54.125  43.4375 57.875  33.375  36.1875 55.375  62.875  21.9375 65.6875
 30.75   13.25   45.75   53.25   30.5    35.125  31.375   9.4375 14.375
 24.875  30.4375 22.     30.1875 33.375  38.9375 19.3125 19.25   22.625 ]",[1.74422825e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249848.8736358,162,163,-8144594618283321666,0.0096383885377809,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385553.1090035,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,162.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[44.8125 12.875  19.6875 44.1875 60.3125 37.5625 52.5625 58.75   42.875
 52.75   41.0625 61.4375 39.6875 39.     57.375  61.9375 21.875  67.6875
 31.875  11.375  44.     52.3125 27.0625 33.1875 29.4375 10.875  14.875
 25.25   30.6875 23.625  28.5    34.75   38.875  19.375  17.125  18.9375]",[1.7442283e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249905.1599522,163,164,-8144594618283321666,-0.0027266225686529,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385555.2262342,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,163.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.3125 12.25   20.4375 44.125  62.625  38.6875 56.     60.1875 41.5
 53.1875 44.3125 56.25   36.1875 35.625  55.5    62.9375 17.625  65.375
 30.9375 11.625  42.625  52.5    28.75   32.25   28.0625 10.     14.125
 26.25   44.5    30.3125 31.6875 32.125  38.75   22.     19.375  10.8125]",[1.74422836e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744249959.8618495,164,165,-8144594618283321666,0.011659828058865,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385557.476603,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,164.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[49.625  12.8125 17.3125 44.     63.375  39.75   50.4375 58.625  42.1875
 54.3125 45.875  59.6875 38.8125 36.625  55.4375 63.5    16.3125 66.4375
 33.1875 10.25   47.     52.5625 28.625  39.125  29.     12.3125 13.625
 23.8125 31.625  23.75   31.0625 32.3125 35.9375 19.5    18.6875 43.8125]",[1.74422842e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250014.655286,165,166,-8144594618283321666,0.0197369960765441,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385559.680555,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,165.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[ 46.625   12.75    19.3125  44.3125  59.625   37.      51.625   60.125
  42.625   53.6875  44.3125  58.125   39.0625  35.0625  55.375   61.8125
  20.6875  68.0625  36.3125  12.3125  44.25    53.5     28.6875  34.0625
  29.3125  12.125   14.9375  24.25    47.      25.3125  28.4375  32.4375
  38.75    20.75    20.     208.75  ]",[1.74422847e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250069.5696468,166,167,-8144594618283321666,0.0295642087438517,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385562.0385556,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,166.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
"[45.125  12.4375 19.25   44.     65.9375 38.     50.875  57.3125 42.
 53.0625 45.125  56.75   38.8125 35.25   54.5    63.0625 18.1875 65.4375
 31.125  13.25   43.9375 51.125  29.0625 40.4375 30.5625 11.75   17.1875
 24.3125 32.0625  0.     32.625  33.     37.875  20.4375 18.4375 15.    ]",[1.74422853e+09],0,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1744250125.5645845,167,168,-8144594618283321666,-0.0699739697183759,60,0,experiments/online/E6/P3/plant_reaction_test.xlsx,1,2,P3,Spreadsheet2,0.0,1744385564.2459743,[0.26865 0.51435 0.2187  0.      0.2241  0.40905],1.1997813580787543e+18,167.0,1.0,0.0,0.0,0.01,experiments/online/E6/P3/plant_reaction_test.xlsx,/data/plant-rl/online/E6/P3/Spreadsheet-2/z2,*,P3,Spreadsheet2
